2021-11-24 02:40:18,321 INFO  Logger.cs: 70 - 
2021-11-24 02:46:42,293 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in Body_1-1
2021-11-24 02:46:42,293 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist1-1
2021-11-24 02:46:42,294 INFO  ExportHelperExtension.cs: 1136 - Found 58 in wrist1-1
2021-11-24 02:46:42,295 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist1-1
2021-11-24 02:46:42,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist2-1
2021-11-24 02:46:42,296 INFO  ExportHelperExtension.cs: 1136 - Found 62 in wrist2-1
2021-11-24 02:46:42,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist2-1
2021-11-24 02:46:43,259 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-24 02:46:43,265 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-24 02:46:43,272 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-24 02:46:59,220 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:47:07,618 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:10,573 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:20,445 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:20,673 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:21,951 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:22,787 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:22,841 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:22,917 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:27,515 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:39,853 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:48:46,254 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:49:15,782 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:49:32,370 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:49:39,026 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:49:49,489 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:49:53,993 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:50:12,577 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:50:25,967 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:50:44,360 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:51:01,556 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:51:23,368 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-24 02:51:26,585 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2021-11-24 02:51:26,594 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-11-24 02:51:26,595 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:26,596 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:26,956 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:27,172 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:27,172 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:27,173 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:30,414 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2021-11-24 02:51:31,977 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2021-11-24 02:51:31,978 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2021-11-24 02:51:31,979 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-24 02:51:31,980 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:31,980 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:32,644 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:32,645 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:32,646 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:32,646 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:32,647 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-24 02:51:36,498 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2021-11-24 02:51:36,617 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2021-11-24 02:51:36,618 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2021-11-24 02:51:36,618 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-24 02:51:36,619 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-24 02:51:36,628 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:36,628 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:37,440 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:37,441 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:37,442 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:37,442 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:37,443 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-24 02:51:37,444 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-24 02:51:41,462 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2021-11-24 02:51:41,605 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2021-11-24 02:51:41,606 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2021-11-24 02:51:41,606 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-11-24 02:51:41,607 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-24 02:51:41,608 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-24 02:51:41,608 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:41,609 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:42,482 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:42,483 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:42,484 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:42,485 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:42,485 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-11-24 02:51:42,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-24 02:51:42,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-24 02:51:46,776 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2021-11-24 02:51:46,837 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2021-11-24 02:51:46,838 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2021-11-24 02:51:46,839 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-11-24 02:51:46,840 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-11-24 02:51:46,840 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-24 02:51:46,841 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-24 02:51:46,841 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:46,842 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:47,846 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:47,847 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:47,848 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:47,849 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:47,850 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-11-24 02:51:47,850 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-11-24 02:51:47,851 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-24 02:51:47,852 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-24 02:51:52,336 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2021-11-24 02:51:52,447 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2021-11-24 02:51:52,448 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_5
2021-11-24 02:51:52,448 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2021-11-24 02:51:52,449 INFO  ExportHelperExtension.cs: 1402 - Fixing 37
2021-11-24 02:51:52,449 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2021-11-24 02:51:52,450 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2021-11-24 02:51:52,451 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-11-24 02:51:52,451 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-11-24 02:51:52,452 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-11-24 02:51:53,557 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-11-24 02:51:53,558 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-11-24 02:51:53,558 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-11-24 02:51:53,559 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-11-24 02:51:53,559 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2021-11-24 02:51:53,560 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 37
2021-11-24 02:51:53,561 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2021-11-24 02:51:53,561 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2021-11-24 02:51:53,562 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-11-24 02:51:58,244 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child link_6 failed
2021-11-24 02:51:58,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from cyber_knife_assem_v1
2021-11-24 02:51:58,445 INFO  ExportHelperExtension.cs: 1136 - Found 56 in cyber_knife_assem_v1
2021-11-24 02:51:58,445 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in cyber_knife_assem_v1
2021-11-24 02:51:58,446 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-24 02:51:58,446 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-24 02:51:58,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from lower_arm_1-1
2021-11-24 02:51:58,447 INFO  ExportHelperExtension.cs: 1136 - Found 64 in lower_arm_1-1
2021-11-24 02:51:58,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in lower_arm_1-1
2021-11-24 02:51:58,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_1-1
2021-11-24 02:51:58,449 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base_1-1
2021-11-24 02:51:58,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_1-1
2021-11-24 02:51:58,450 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from upper_arm_1-1
2021-11-24 02:51:58,451 INFO  ExportHelperExtension.cs: 1136 - Found 63 in upper_arm_1-1
2021-11-24 02:51:58,451 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in upper_arm_1-1
2021-11-24 02:51:58,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end_effector_v1-1
2021-11-24 02:51:58,452 INFO  ExportHelperExtension.cs: 1136 - Found 30 in end_effector_v1-1
2021-11-24 02:51:58,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end_effector_v1-1
2021-11-24 02:51:58,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Body_1-1
2021-11-24 02:51:58,455 INFO  ExportHelperExtension.cs: 1136 - Found 200 in Body_1-1
2021-11-24 02:51:58,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Body_1-1
2021-11-24 02:51:58,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wrist1-1
2021-11-24 02:51:58,457 INFO  ExportHelperExtension.cs: 1136 - Found 58 in wrist1-1
2021-11-24 02:51:58,458 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wrist1-1
2021-11-24 02:51:58,458 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wrist2-1
2021-11-24 02:51:58,459 INFO  ExportHelperExtension.cs: 1136 - Found 62 in wrist2-1
2021-11-24 02:51:58,459 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wrist2-1
2021-11-24 02:51:58,460 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from cyber_knife_assem_v1
2021-11-24 02:51:58,460 INFO  ExportHelperExtension.cs: 1136 - Found 56 in cyber_knife_assem_v1
2021-11-24 02:51:58,461 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in cyber_knife_assem_v1
2021-11-24 02:51:58,461 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-24 02:51:58,462 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-11-24 02:51:58,462 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from lower_arm_1-1
2021-11-24 02:51:58,463 INFO  ExportHelperExtension.cs: 1136 - Found 64 in lower_arm_1-1
2021-11-24 02:51:58,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in lower_arm_1-1
2021-11-24 02:51:58,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_1-1
2021-11-24 02:51:58,464 INFO  ExportHelperExtension.cs: 1136 - Found 39 in base_1-1
2021-11-24 02:51:58,465 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_1-1
2021-11-24 02:51:58,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from upper_arm_1-1
2021-11-24 02:51:58,466 INFO  ExportHelperExtension.cs: 1136 - Found 63 in upper_arm_1-1
2021-11-24 02:51:58,466 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in upper_arm_1-1
2021-11-24 02:51:58,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end_effector_v1-1
2021-11-24 02:51:58,467 INFO  ExportHelperExtension.cs: 1136 - Found 30 in end_effector_v1-1
2021-11-24 02:51:58,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end_effector_v1-1
2021-11-24 02:51:58,468 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Body_1-1
2021-11-24 02:51:58,469 INFO  ExportHelperExtension.cs: 1136 - Found 200 in Body_1-1
2021-11-24 02:51:58,470 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in Body_1-1
2021-11-24 02:51:58,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist1-1
2021-11-24 02:51:58,471 INFO  ExportHelperExtension.cs: 1136 - Found 58 in wrist1-1
2021-11-24 02:51:58,476 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist1-1
2021-11-24 02:51:58,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist2-1
2021-11-24 02:51:58,510 INFO  ExportHelperExtension.cs: 1136 - Found 62 in wrist2-1
2021-11-24 02:51:58,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist2-1
2021-11-24 02:51:58,618 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-24 02:52:25,984 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2021-11-24 02:52:25,991 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
